9404 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-8 >> Host: localhost:35803
9404 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-8 >> Connection: Keep-Alive
9405 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-8 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)
9405 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-8 >> Accept-Encoding: gzip,deflate
9405 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "POST /session/f4c9e1092ac495789d26af447e29c651/element HTTP/1.1[\r][\n]"
9406 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
9407 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "Content-Length: 33[\r][\n]"
9407 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "Host: localhost:35803[\r][\n]"
9407 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "Connection: Keep-Alive[\r][\n]"
9408 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]"
9408 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "Accept-Encoding: gzip,deflate[\r][\n]"
9409 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 >> "[\r][\n]"
9409 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-8 >> "{"using":"id","value":"btnLogin"}"
9444 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 << "HTTP/1.1 200 OK[\r][\n]"
9444 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 << "Content-Length:102[\r][\n]"
9445 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 << "Content-Type:application/json; charset=utf-8[\r][\n]"
9445 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 << "Connection:close[\r][\n]"
9446 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-8 << "[\r][\n]"
9446 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-8 << "{"sessionId":"f4c9e1092ac495789d26af447e29c651","status":0,"value":{"ELEMENT":"0.4741396584610611-3"}}"
9447 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:124  - http-outgoing-8 << HTTP/1.1 200 OK
9447 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-8 << Content-Length:102
9448 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-8 << Content-Type:application/json; charset=utf-8
9448 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-8 << Connection:close
9449 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:81  - http-outgoing-8: Close connection
9450 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:103  - Connection discarded
9450 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:320  - Connection released: [id: 8][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
9453 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies:122  - CookieSpec selected: default
9454 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache:76  - Auth cache not set in the context
9454 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:249  - Connection request: [route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
9455 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:282  - Connection leased: [id: 9][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
9455 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:234  - Opening connection {}->http://localhost:35803
9456 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:138  - Connecting to localhost/127.0.0.1:35803
9457 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:145  - Connection established 127.0.0.1:50202<->127.0.0.1:35803
9458 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:90  - http-outgoing-9: set socket timeout to 10800000
9458 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:255  - Executing request POST /session/f4c9e1092ac495789d26af447e29c651/element/0.4741396584610611-3/click HTTP/1.1
9459 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:260  - Target auth state: UNCHALLENGED
9459 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:266  - Proxy auth state: UNCHALLENGED
9460 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:135  - http-outgoing-9 >> POST /session/f4c9e1092ac495789d26af447e29c651/element/0.4741396584610611-3/click HTTP/1.1
9460 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> Content-Type: application/json; charset=utf-8
9461 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> Content-Length: 29
9461 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> Host: localhost:35803
9462 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> Connection: Keep-Alive
9462 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)
9463 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-9 >> Accept-Encoding: gzip,deflate
9463 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "POST /session/f4c9e1092ac495789d26af447e29c651/element/0.4741396584610611-3/click HTTP/1.1[\r][\n]"
9464 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
9464 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "Content-Length: 29[\r][\n]"
9465 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "Host: localhost:35803[\r][\n]"
9467 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "Connection: Keep-Alive[\r][\n]"
9468 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]"
9469 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "Accept-Encoding: gzip,deflate[\r][\n]"
9469 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 >> "[\r][\n]"
9469 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-9 >> "{"id":"0.4741396584610611-3"}"
15763 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 << "HTTP/1.1 200 OK[\r][\n]"
15764 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 << "Content-Length:72[\r][\n]"
15765 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 << "Content-Type:application/json; charset=utf-8[\r][\n]"
15766 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 << "Connection:close[\r][\n]"
15766 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-9 << "[\r][\n]"
15766 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-9 << "{"sessionId":"f4c9e1092ac495789d26af447e29c651","status":0,"value":null}"
15770 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:124  - http-outgoing-9 << HTTP/1.1 200 OK
15771 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-9 << Content-Length:72
15771 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-9 << Content-Type:application/json; charset=utf-8
15772 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-9 << Connection:close
15780 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:81  - http-outgoing-9: Close connection
15781 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:103  - Connection discarded
15781 [Forwarding clickElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:320  - Connection released: [id: 9][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15791 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies:122  - CookieSpec selected: default
15792 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache:76  - Auth cache not set in the context
15792 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:249  - Connection request: [route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15793 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:282  - Connection leased: [id: 10][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
15794 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:234  - Opening connection {}->http://localhost:35803
15794 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:138  - Connecting to localhost/127.0.0.1:35803
15795 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:145  - Connection established 127.0.0.1:50207<->127.0.0.1:35803
15796 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:90  - http-outgoing-10: set socket timeout to 10800000
15796 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:255  - Executing request POST /session/f4c9e1092ac495789d26af447e29c651/element HTTP/1.1
15797 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:260  - Target auth state: UNCHALLENGED
15797 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:266  - Proxy auth state: UNCHALLENGED
15798 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:135  - http-outgoing-10 >> POST /session/f4c9e1092ac495789d26af447e29c651/element HTTP/1.1
15798 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> Content-Type: application/json; charset=utf-8
15799 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> Content-Length: 32
15799 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> Host: localhost:35803
15800 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> Connection: Keep-Alive
15800 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)
15801 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-10 >> Accept-Encoding: gzip,deflate
15801 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "POST /session/f4c9e1092ac495789d26af447e29c651/element HTTP/1.1[\r][\n]"
15802 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
15802 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "Content-Length: 32[\r][\n]"
15802 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "Host: localhost:35803[\r][\n]"
15803 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "Connection: Keep-Alive[\r][\n]"
15803 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]"
15804 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "Accept-Encoding: gzip,deflate[\r][\n]"
15804 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 >> "[\r][\n]"
15805 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-10 >> "{"using":"id","value":"welcome"}"
15876 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 << "HTTP/1.1 200 OK[\r][\n]"
15876 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 << "Content-Length:101[\r][\n]"
15877 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 << "Content-Type:application/json; charset=utf-8[\r][\n]"
15877 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 << "Connection:close[\r][\n]"
15877 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-10 << "[\r][\n]"
15878 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-10 << "{"sessionId":"f4c9e1092ac495789d26af447e29c651","status":0,"value":{"ELEMENT":"0.330395141745903-1"}}"
15878 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:124  - http-outgoing-10 << HTTP/1.1 200 OK
15879 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-10 << Content-Length:101
15879 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-10 << Content-Type:application/json; charset=utf-8
15880 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-10 << Connection:close
15881 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:81  - http-outgoing-10: Close connection
15881 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:103  - Connection discarded
15882 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:320  - Connection released: [id: 10][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15886 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies:122  - CookieSpec selected: default
15886 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache:76  - Auth cache not set in the context
15887 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:249  - Connection request: [route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15887 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:282  - Connection leased: [id: 11][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
15888 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:234  - Opening connection {}->http://localhost:35803
15888 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:138  - Connecting to localhost/127.0.0.1:35803
15889 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:145  - Connection established 127.0.0.1:50208<->127.0.0.1:35803
15890 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:90  - http-outgoing-11: set socket timeout to 10800000
15890 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:255  - Executing request GET /session/f4c9e1092ac495789d26af447e29c651/element/0.330395141745903-1/displayed HTTP/1.1
15891 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:260  - Target auth state: UNCHALLENGED
15891 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:266  - Proxy auth state: UNCHALLENGED
15892 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:135  - http-outgoing-11 >> GET /session/f4c9e1092ac495789d26af447e29c651/element/0.330395141745903-1/displayed HTTP/1.1
15893 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-11 >> Cache-Control: no-cache
15893 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-11 >> Host: localhost:35803
15893 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-11 >> Connection: Keep-Alive
15894 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-11 >> User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)
15894 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:138  - http-outgoing-11 >> Accept-Encoding: gzip,deflate
15894 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "GET /session/f4c9e1092ac495789d26af447e29c651/element/0.330395141745903-1/displayed HTTP/1.1[\r][\n]"
15895 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "Cache-Control: no-cache[\r][\n]"
15895 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "Host: localhost:35803[\r][\n]"
15896 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "Connection: Keep-Alive[\r][\n]"
15896 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "User-Agent: Apache-HttpClient/4.5.2 (Java/1.8.0_111)[\r][\n]"
15897 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "Accept-Encoding: gzip,deflate[\r][\n]"
15897 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 >> "[\r][\n]"
15958 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 << "HTTP/1.1 200 OK[\r][\n]"
15959 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 << "Content-Length:72[\r][\n]"
15959 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 << "Content-Type:application/json; charset=utf-8[\r][\n]"
15960 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 << "Connection:close[\r][\n]"
15960 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:72  - http-outgoing-11 << "[\r][\n]"
15961 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.wire:86  - http-outgoing-11 << "{"sessionId":"f4c9e1092ac495789d26af447e29c651","status":0,"value":true}"
15961 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:124  - http-outgoing-11 << HTTP/1.1 200 OK
15961 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-11 << Content-Length:72
15962 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-11 << Content-Type:application/json; charset=utf-8
15962 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.headers:127  - http-outgoing-11 << Connection:close
15963 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection:81  - http-outgoing-11: Close connection
15963 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:103  - Connection discarded
15964 [Forwarding isElementDisplayed on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:320  - Connection released: [id: 11][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15967 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies:122  - CookieSpec selected: default
15967 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache:76  - Auth cache not set in the context
15967 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:249  - Connection request: [route: {}->http://localhost:35803][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
15968 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager:282  - Connection leased: [id: 12][route: {}->http://localhost:35803][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
15968 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec:234  - Opening connection {}->http://localhost:35803
15969 [Forwarding findElement on session f4c9e1092ac495789d26af447e29c651 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator:138  - Connecting to localhost/127.0.0.1:35803
